??Id;Data Name;Technology;Zone;Begin data;End date;Time step;GMT;Source;Source date;Creator;Creation date;Validator;Validation date;Validation Status;Public data?;Comments;Class;Location;Value;Data hash;Consistency
N/A;_availability;Solar fleet;SI;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_SI__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;GR;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_GR__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;IT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_IT__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;ES;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_ES__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;EE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_EE__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;MT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_MT__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;CH;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_CH__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;NL;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_NL__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;RO;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_RO__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;PL;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_PL__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;AT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_AT__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;CZ;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_CZ__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;CY;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_CY__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;HR;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_HR__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;LV;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_LV__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;LU;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_LU__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;LT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_LT__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;HU;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_HU__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;FR;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_FR__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;BE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_BE__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;FI;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_FI__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;DE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_DE__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;RS;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_RS__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;DK;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_DK__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;BG;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_BG__availability.csv;N/A;N/A;N/A
N/A;_availability;Solar fleet;PT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Solar_fleet_PT__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;SE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_SE__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;MK;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_old_MK__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;FR;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_FR__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;HU;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_HU__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;HR;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_HR__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;LV;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_LV__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;LT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_LT__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;LU;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_LU__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;DK;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_DK__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;BG;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_BG__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;BE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_BE__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;FI;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_FI__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;DE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_DE__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;NL;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_NL__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;PL;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_PL__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;RO;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_RO__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;CY;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_CY__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;CZ;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_CZ__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;AT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_AT__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;ES;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_ES__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;RS;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_old_RS__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;GR;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_GR__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;IT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_IT__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;MT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_MT__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;EE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_EE__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;IE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_IE__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;GB;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_GB__availability.csv;N/A;N/A;N/A
N/A;_availability;CCGT fleet;SI;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;CCGT_fleet_young_SI__availability.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;BG;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_BG__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;BG;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_BG_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;PT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_PT__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;PT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_PT_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;DK;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_DK__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;DK;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_DK_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;LU;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_LU__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;LU;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_LU_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;LT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_LT__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;LT;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_LT_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;HR;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_HR__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;HR;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_HR_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;LV;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_LV__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;LV;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_LV_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;RO;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_RO__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;RO;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_RO_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;PL;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_PL__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;PL;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_PL_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;BA;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_BA__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;BA;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_BA_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;NL;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_NL__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;NL;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_NL_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;DE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_DE__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;DE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_DE_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;NO;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_NO__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;NO;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_NO_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;RS;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_RS__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;RS;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_RS_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;BE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_BE__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;BE;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_BE_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;FI;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_FI__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;FI;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_FI_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;SI;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_SI__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;SI;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_SI_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;SK;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_SK__temperature.csv;N/A;N/A;N/A
N/A;_demand;Heat Pump;SK;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_SK_heating_demand.csv;N/A;N/A;N/A
N/A;_temperature;Heat Pump;ME;Sat Jan 01 00:00:00 CET 2050;Sun Jan 01 00:00:00 CET 2051;60;Etc/GMT-1;METIS-S1-2050;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;RandomValueData;Heat_pumps_ME__temperature.csv;N/A;N/A;N/A
