Class;Data Name;Technology;Zone;GMT;Location;Source;Source date;Creator;Creation date;Validator;Validation date;Validation Status;Public data?;Comments
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;EE;;REF16_2030_EE_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;EE;;REF16_2030_EE_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;EE;;REF16_2030_EE_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;EE;;REF16_2030_EE_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;EE;;REF16_2030_EE_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;EE;;REF16_2030_EE_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;EE;;EUCO30_2030_EE_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;EE;;EUCO30_2030_EE_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;EE;;EUCO30_2030_EE_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;EE;;EUCO30_2030_EE_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;EE;;EUCO30_2030_EE_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;EE;;EUCO30_2030_EE_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;EE;;EUCO30_2030_EE_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;EE;;EUCO30_2030_EE_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;ES;;REF16_2030_ES_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;ES;;REF16_2030_ES_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;ES;;REF16_2030_ES_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;ES;;REF16_2030_ES_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;ES;;REF16_2030_ES_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;ES;;REF16_2030_ES_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;ES;;REF16_2030_ES_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;ES;;REF16_2030_ES_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;ES;;EUCO30_2030_ES_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;ES;;EUCO30_2030_ES_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;ES;;EUCO30_2030_ES_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;ES;;EUCO30_2030_ES_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;ES;;EUCO30_2030_ES_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;ES;;EUCO30_2030_ES_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;ES;;EUCO30_2030_ES_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;ES;;EUCO30_2030_ES_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;FI;;REF16_2030_FI_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;FI;;REF16_2030_FI_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;FI;;REF16_2030_FI_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;FI;;REF16_2030_FI_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;FI;;REF16_2030_FI_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;FI;;REF16_2030_FI_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;FI;;REF16_2030_FI_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;FI;;REF16_2030_FI_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;FI;;EUCO30_2030_FI_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;FI;;EUCO30_2030_FI_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;FI;;EUCO30_2030_FI_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;FI;;EUCO30_2030_FI_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;FI;;EUCO30_2030_FI_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;FI;;EUCO30_2030_FI_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;FI;;EUCO30_2030_FI_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;FI;;EUCO30_2030_FI_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;FR;;REF16_2030_FR_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;FR;;REF16_2030_FR_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;FR;;REF16_2030_FR_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;FR;;REF16_2030_FR_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;FR;;REF16_2030_FR_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;FR;;REF16_2030_FR_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;FR;;REF16_2030_FR_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;FR;;REF16_2030_FR_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;FR;;EUCO30_2030_FR_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;FR;;EUCO30_2030_FR_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;FR;;EUCO30_2030_FR_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;FR;;EUCO30_2030_FR_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;FR;;EUCO30_2030_FR_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;FR;;EUCO30_2030_FR_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;FR;;EUCO30_2030_FR_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;FR;;EUCO30_2030_FR_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;GR;;REF16_2030_GR_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;GR;;REF16_2030_GR_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;GR;;REF16_2030_GR_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;GR;;REF16_2030_GR_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;GR;;REF16_2030_GR_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;GR;;REF16_2030_GR_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;GR;;REF16_2030_GR_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;GR;;REF16_2030_GR_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;GR;;EUCO30_2030_GR_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;GR;;EUCO30_2030_GR_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;GR;;EUCO30_2030_GR_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;GR;;EUCO30_2030_GR_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;GR;;EUCO30_2030_GR_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;GR;;EUCO30_2030_GR_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;GR;;EUCO30_2030_GR_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;GR;;EUCO30_2030_GR_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;HR;;REF16_2030_HR_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;HR;;REF16_2030_HR_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;HR;;REF16_2030_HR_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;HR;;REF16_2030_HR_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;HR;;REF16_2030_HR_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;HR;;REF16_2030_HR_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;HR;;REF16_2030_HR_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;HR;;REF16_2030_HR_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;HR;;EUCO30_2030_HR_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;HR;;EUCO30_2030_HR_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;HR;;EUCO30_2030_HR_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;HR;;EUCO30_2030_HR_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;HR;;EUCO30_2030_HR_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;HR;;EUCO30_2030_HR_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;HR;;EUCO30_2030_HR_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;HR;;EUCO30_2030_HR_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;HU;;REF16_2030_HU_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;HU;;REF16_2030_HU_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;HU;;REF16_2030_HU_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;HU;;REF16_2030_HU_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;HU;;REF16_2030_HU_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;HU;;REF16_2030_HU_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;HU;;REF16_2030_HU_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;HU;;REF16_2030_HU_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;HU;;EUCO30_2030_HU_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;HU;;EUCO30_2030_HU_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;HU;;EUCO30_2030_HU_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;HU;;EUCO30_2030_HU_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;HU;;EUCO30_2030_HU_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;HU;;EUCO30_2030_HU_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;HU;;EUCO30_2030_HU_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;HU;;EUCO30_2030_HU_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;IE;;REF16_2030_IE_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;IE;;REF16_2030_IE_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;IE;;REF16_2030_IE_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;IE;;REF16_2030_IE_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;IE;;REF16_2030_IE_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;IE;;REF16_2030_IE_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;IE;;REF16_2030_IE_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;IE;;REF16_2030_IE_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;IE;;EUCO30_2030_IE_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;IE;;EUCO30_2030_IE_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;IE;;EUCO30_2030_IE_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;IE;;EUCO30_2030_IE_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;IE;;EUCO30_2030_IE_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;IE;;EUCO30_2030_IE_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;IE;;EUCO30_2030_IE_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;IE;;EUCO30_2030_IE_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;IT;;REF16_2030_IT_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;IT;;REF16_2030_IT_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;IT;;REF16_2030_IT_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;IT;;REF16_2030_IT_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;IT;;REF16_2030_IT_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;IT;;REF16_2030_IT_GasForFinalEnergyUse_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;IT;;REF16_2030_IT_GasForDistrictHeat_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;IT;;REF16_2030_IT_GasForDistrictHeat_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;IT;;EUCO30_2030_IT_GasForPowerOnly_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;IT;;EUCO30_2030_IT_GasForPowerOnly_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;IT;;EUCO30_2030_IT_GasForCombinedHeatPower_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;IT;;EUCO30_2030_IT_GasForCombinedHeatPower_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;IT;;EUCO30_2030_IT_GasForFinalEnergyUse_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse nonThermosensitive;IT;;EUCO30_2030_IT_GasForFinalEnergyUse_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat Thermosensitive;IT;;EUCO30_2030_IT_GasForDistrictHeat_Thermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForDistrictHeat nonThermosensitive;IT;;EUCO30_2030_IT_GasForDistrictHeat_nonThermosensitive_daily.csv;EUCO30_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly Thermosensitive;LT;;REF16_2030_LT_GasForPowerOnly_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForPowerOnly nonThermosensitive;LT;;REF16_2030_LT_GasForPowerOnly_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower Thermosensitive;LT;;REF16_2030_LT_GasForCombinedHeatPower_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForCombinedHeatPower nonThermosensitive;LT;;REF16_2030_LT_GasForCombinedHeatPower_nonThermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
RandomValueData;_demand;GasForFinalEnergyUse Thermosensitive;LT;;REF16_2030_LT_GasForFinalEnergyUse_Thermosensitive_daily.csv;REF15_2030_daily;Artelys;;;;;;;
